Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDE35,133.85960656876358,OUT019
NCD31,2561.133707827727,OUT035
FDJ56,1547.7168839605947,OUT035
NCU53,2568.169250152012,OUT046
FDD39,3607.705034301948,OUT035
NCU17,247.81103208772947,OUT019
FDJ20,2019.2946620539658,OUT046
NCW41,2525.429988912066,OUT018
FDL52,665.8224100913811,OUT035
FDS39,2042.009148372961,OUT035
DRJ47,2848.9555808501887,OUT045
FDP13,131.50285831536618,OUT010
DRK39,185.37877272062553,OUT010
FDF28,276.94548603095825,OUT010
FDB09,2019.2946620539658,OUT045
FDM51,1545.4877108782741,OUT046
DRM49,715.1083157762723,OUT018
DRF23,2848.9555808501887,OUT013
DRH01,2848.9555808501887,OUT035
FDH12,2873.2958445957793,OUT027
FDA28,280.4012864120956,OUT019
FDW37,1507.4390906021968,OUT018
FDF02,1567.1913872193763,OUT046
DRL37,672.0901929362212,OUT046
NCF43,2042.009148372961,OUT046
FDH08,574.0021940722577,OUT010
FDR34,575.0420897081647,OUT019
NCK19,3062.706527369466,OUT049
NCD55,662.5780549705291,OUT018
FDT27,3802.3958467530188,OUT049
FDQ57,2469.664265690032,OUT045
FDA47,2561.133707827727,OUT035
DRG15,1379.1108207478726,OUT027
FDE05,2469.664265690032,OUT018
FDN46,1552.8231274519626,OUT046
FDX27,2777.2174493473053,OUT027
FDT51,1662.8749500638064,OUT045
FDU33,726.2637157262266,OUT013
FDJ16,1275.9305981284278,OUT027
FDD20,278.7630048223794,OUT019
FDT36,667.6087270162657,OUT049
DRF15,4056.722587601933,OUT027
FDN52,199.25003494812188,OUT010
FDC22,5717.312301637674,OUT027
FDX15,2552.3026377943834,OUT045
FDT13,3058.187179980987,OUT013
FDU04,2016.4058878554322,OUT017
FDU31,575.5829415857684,OUT019
FDW59,2527.6086369309514,OUT027
NCO29,2568.169250152012,OUT046
FDL15,2484.031163982065,OUT035
FDI41,2469.664265690032,OUT049
FDQ48,1540.3767230434728,OUT049
DRI39,1004.1530845149671,OUT013
FDI08,3997.6618031787975,OUT013
FDC21,1646.1629613541365,OUT049
FDF58,1052.212383834206,OUT035
FDS08,422.2039412959509,OUT010
FDE47,2019.2946620539658,OUT045
NCP18,369.0713641630679,OUT019
NCR41,1539.8432497869587,OUT013
FDA27,4005.251629352069,OUT013
FDA43,3062.706527369466,OUT035
FDA49,1461.5392708640136,OUT045
NCE55,2856.2372640336007,OUT018
DRM49,1033.8590437360617,OUT027
FDF22,5841.69769612864,OUT027
FDQ15,1335.497920024716,OUT018
NCS54,2848.9555808501887,OUT017
NCY05,709.1352528176232,OUT013
FDR45,3899.299088845089,OUT046
FDK57,2016.4058878554322,OUT049
FDF41,573.8255873467152,OUT010
FDV21,2019.2946620539658,OUT046
FDD51,739.2219438070966,OUT046
FDF33,1579.0632355285259,OUT046
FDA38,3875.6293453324533,OUT046
FDR56,3062.706527369466,OUT045
NCN41,2019.2946620539658,OUT017
FDC60,2603.2535383675263,OUT027
FDB47,3561.2617292630707,OUT045
DRH01,2848.9555808501887,OUT013
FDW08,1567.1913872193763,OUT046
FDF38,969.5552584196907,OUT027
FDY32,2561.133707827727,OUT017
FDG34,1579.0632355285259,OUT049
FDG47,573.4113775673113,OUT019
NCF18,3058.187179980987,OUT035
FDL39,445.0021363724097,OUT019
NCH55,2019.2946620539658,OUT035
DRJ35,1008.1649536482541,OUT049
FDS44,3889.8699389539343,OUT035
DRE01,3705.7509881106644,OUT018
FDY39,3058.187179980987,OUT013
FDY32,2556.4104466857902,OUT018
FDR33,2920.9228017043865,OUT027
NCP50,1343.9950393060242,OUT049
FDZ47,1539.7739740784673,OUT018
FDU57,2484.031163982065,OUT049
FDY44,3062.706527369466,OUT013
DRH59,1119.5839597198617,OUT018
FDB03,5841.69769612864,OUT027
FDY46,3058.187179980987,OUT045
FDM39,2856.904241520043,OUT045
FDY36,1142.0663171253514,OUT035
NCM55,3055.8772480758635,OUT035
FDJ50,131.50285831536618,OUT010
DRL60,2482.041820327338,OUT013
NCJ54,3816.9020143028756,OUT049
FDX59,660.7515813451153,OUT017
FDI07,3112.290090803959,OUT013
DRF51,131.50285831536618,OUT010
FDM14,1579.0632355285259,OUT017
FDP21,3058.187179980987,OUT045
FDE40,1072.1282645930746,OUT035
FDE05,2469.664265690032,OUT035
FDM13,2993.664330974626,OUT027
FDC34,4140.335167210982,OUT027
NCI55,2019.2946620539658,OUT018
NCE43,2740.5796975777976,OUT018
FDW58,1571.9206917469005,OUT018
FDG60,3848.469831886012,OUT045
FDV31,2848.9555808501887,OUT017
FDR47,3062.706527369466,OUT013
FDM60,131.50285831536618,OUT019
NCF06,3875.473765671199,OUT018
NCN26,2927.8980090135424,OUT027
FDQ59,1455.9761347692463,OUT049
FDF09,668.4016524037304,OUT046
NCS06,4064.1030745860753,OUT017
FDT44,1937.2146767596882,OUT046
FDI19,3916.2743087887475,OUT017
FDT22,989.4020733662828,OUT017
NCF54,4272.551588829288,OUT027
DRG25,3058.187179980987,OUT045
FDB59,3062.706527369466,OUT017
FDQ37,3062.706527369466,OUT017
FDP56,745.1077765369271,OUT035
FDW44,2848.9555808501887,OUT035
FDJ26,574.8636292552882,OUT010
FDU43,3672.330879602859,OUT018
FDW33,1567.1913872193763,OUT045
NCX53,3107.6696097340146,OUT027
FDN56,367.50883498875316,OUT010
DRF15,2484.031163982065,OUT049
FDO33,1926.7770098602434,OUT017
FDZ39,242.12501430988894,OUT010
NCJ19,923.5031774312056,OUT017
FDU01,3058.187179980987,OUT035
FDT12,3784.2171522293993,OUT035
NCM18,1064.921022291625,OUT018
FDP19,2019.2946620539658,OUT017
NCR42,667.6087270162657,OUT049
FDN10,1963.3507351688975,OUT046
FDG44,897.8577688644433,OUT017
FDQ10,2848.9555808501887,OUT046
DRH13,1567.1913872193763,OUT049
FDT52,3898.7818695457804,OUT013
FDM56,1665.3835469799187,OUT045
NCO43,240.9314961220964,OUT010
NCV29,2856.904241520043,OUT035
NCF06,4060.292358166052,OUT013
FDO50,1509.0194219277944,OUT035
FDT59,3812.311697510317,OUT013
FDX40,969.5552584196907,OUT027
FDE50,3058.187179980987,OUT017
FDX51,3062.706527369466,OUT017
NCD30,1539.7739740784673,OUT018
FDK15,1552.8231274519626,OUT013
FDL12,1031.7803394121338,OUT045
FDK46,4080.2008672579163,OUT017
DRH49,165.10188503478017,OUT010
FDQ57,2469.664265690032,OUT046
FDY59,1527.4907554650106,OUT017
FDO09,3888.8512243016226,OUT018
NCG30,2019.2946620539658,OUT035
FDM09,2725.869530937971,OUT017
NCN17,2849.2585018078926,OUT027
NCS42,1534.9354913722864,OUT013
FDD02,276.6372636776014,OUT019
FDE34,3055.8772480758635,OUT013
FDU38,3062.706527369466,OUT045
FDB33,2530.2419706403184,OUT046
NCJ29,1466.7893858425668,OUT017
FDZ27,745.1077765369271,OUT035
FDI40,1545.4877108782741,OUT013
FDG22,709.1352528176232,OUT013
FDT51,1665.3835469799187,OUT017
FDF20,3065.8914344999775,OUT018
FDV50,2019.2946620539658,OUT035
FDT02,667.6087270162657,OUT049
DRC49,2462.6298668767686,OUT017
FDF26,2484.031163982065,OUT049
FDV52,1966.304024772227,OUT035
FDX59,667.6087270162657,OUT049
FDV25,3771.08039839476,OUT035
FDW23,969.5552584196907,OUT027
FDE53,1571.9206917469005,OUT018
FDA19,2030.7835044305702,OUT017
FDH22,2019.2946620539658,OUT046
NCO41,1539.8432497869587,OUT013
FDX12,3899.51318635768,OUT017
FDF17,3062.706527369466,OUT013
FDS11,3765.1032346303923,OUT045
FDR51,2479.720231720968,OUT035
FDT49,243.69326205563667,OUT010
FDC56,2005.379039961096,OUT013
FDR13,2927.8980090135424,OUT027
FDQ60,2008.2373208280371,OUT035
FDN38,3985.6022451382473,OUT049
NCL29,2533.9174901760402,OUT013
FDO13,4259.9395248003375,OUT027
FDE26,2433.1907508811223,OUT018
FDA31,416.0947385175615,OUT010
FDX14,1150.71219842529,OUT035
FDA34,2848.9555808501887,OUT045
FDF26,2487.4499136327563,OUT013
FDE38,2664.6869125863054,OUT045
DRI11,1919.369786473976,OUT046
FDQ60,2931.8405319415706,OUT027
FDL21,969.5552584196907,OUT027
DRC12,5717.312301637674,OUT027
FDC47,3798.8213450762087,OUT046
FDE57,2035.9454970751883,OUT045
FDT14,2008.2373208280371,OUT045
NCZ53,3058.187179980987,OUT046
FDE28,3637.322434766095,OUT018
FDR19,2433.1907508811223,OUT035
NCF54,420.0043232099841,OUT019
FDZ08,1387.2390368665024,OUT046
NCJ05,2489.937131095645,OUT018
FDF59,2019.2946620539658,OUT046
NCO05,1552.8231274519626,OUT035
FDW24,740.0369477906613,OUT018
NCX42,2607.7424323790788,OUT018
NCA53,745.1077765369271,OUT035
FDI45,418.2054038792483,OUT019
FDG46,1894.7978852216982,OUT046
FDM20,573.0452786879162,OUT010
FDW11,133.85960656876358,OUT010
FDX08,2961.194594317957,OUT035
NCK17,666.7142108808767,OUT035
FDK32,2484.031163982065,OUT018
NCA42,2549.801370765764,OUT035
DRI01,2825.638573060039,OUT035
NCL55,3998.639499757065,OUT049
DRE25,1532.9409312902678,OUT018
FDD14,3055.8772480758635,OUT017
FDB10,3874.3895262790943,OUT046
DRN11,2465.110415350573,OUT035
FDP38,742.834246366196,OUT018
NCA30,3058.187179980987,OUT017
FDT15,3058.187179980987,OUT017
NCP55,937.3596385117565,OUT018
FDF12,2477.083879366873,OUT035
FDM21,3831.975866329308,OUT018
FDX56,3389.037806394347,OUT035
FDF10,2469.664265690032,OUT017
FDT32,3058.187179980987,OUT045
FDM51,1555.487983436648,OUT018
NCR50,2489.937131095645,OUT018
FDI19,3903.1308483884827,OUT049
FDX21,1571.9206917469005,OUT017
FDR31,2469.664265690032,OUT035
FDY02,4063.8388119472475,OUT013
NCA29,2825.638573060039,OUT045
NCX17,3804.8118825000856,OUT046
FDM12,3058.187179980987,OUT045
FDI53,4230.101858296135,OUT027
NCU30,2568.169250152012,OUT049
FDC56,2963.5225971497125,OUT027
FDK27,2019.2946620539658,OUT018
NCK18,2662.8502506791765,OUT017
FDB52,572.6310689085122,OUT019
DRG25,5182.774799362595,OUT027
FDZ13,773.2858774302641,OUT049
FDB57,575.0420897081647,OUT019
FDR40,1420.231299174992,OUT046
NCO14,131.50285831536618,OUT019
NCN19,3058.187179980987,OUT045
FDQ28,369.93444442708386,OUT019
FDO13,2568.169250152012,OUT018
FDK48,1418.0027031715258,OUT013
FDU07,2485.386058355681,OUT018
FDW20,2019.2946620539658,OUT046
FDV12,240.31740704534374,OUT010
FDH24,2547.0823804565075,OUT013
FDV59,3621.2001962752793,OUT049
FDK57,2005.379039961096,OUT045
FDL16,1033.8590437360617,OUT027
NCQ17,2489.937131095645,OUT046
FDJ15,3055.2844807995953,OUT018
FDX24,1527.4907554650106,OUT049
FDT47,1533.7373044571746,OUT046
FDT10,1029.5789545164369,OUT049
FDZ37,1484.0953851917336,OUT018
FDW43,5841.69769612864,OUT027
DRN36,1533.7373044571746,OUT017
FDJ14,1324.6983536386374,OUT045
FDA32,3639.804212360262,OUT013
FDJ38,503.2183699384867,OUT019
FDQ57,2469.664265690032,OUT017
NCQ41,512.3249324606289,OUT019
FDG56,1014.5133224934996,OUT049
DRC13,2979.6327717776676,OUT027
FDV55,2462.6298668767686,OUT035
FDQ49,2530.2419706403184,OUT045
FDE29,133.85960656876358,OUT010
FDR03,3389.037806394347,OUT013
FDD45,1525.3906691730597,OUT049
FDN38,576.2366081463675,OUT010
FDT56,959.1898898985145,OUT046
FDT48,3118.3580740255316,OUT045
FDU03,3021.7718920873776,OUT049
FDC56,271.28974264417053,OUT010
NCO43,2840.3161048952675,OUT027
FDQ27,1560.0574097608335,OUT017
FDR03,3394.978086040869,OUT046
DRH23,131.50285831536618,OUT010
FDG22,665.8224100913811,OUT045
NCJ42,1567.1913872193763,OUT013
FDR24,1499.7322529931769,OUT046
FDW60,2848.9555808501887,OUT035
FDJ08,3058.187179980987,OUT013
DRL59,781.1794837919982,OUT018
FDG60,574.219432051974,OUT010
FDW27,2496.724320830672,OUT017
FDX14,1321.5992794859424,OUT018
FDC20,984.7047979579266,OUT013
NCS29,3876.782908238197,OUT018
FDJ56,1552.8231274519626,OUT046
FDB20,162.18974133264214,OUT019
FDL28,5841.69769612864,OUT027
FDW01,2484.031163982065,OUT018
FDL03,3062.706527369466,OUT046
FDX22,3597.197496429233,OUT049
FDJ21,2462.6298668767686,OUT035
FDR31,2471.7542411289473,OUT045
FDG21,2484.031163982065,OUT035
FDS22,971.3817320451047,OUT027
FDK08,1545.4877108782741,OUT035
FDE17,2484.031163982065,OUT018
NCN30,1533.7373044571746,OUT017
FDT50,1535.4105676789723,OUT046
NCX42,2562.9603924229914,OUT049
FDJ12,3561.2617292630707,OUT035
NCA18,2928.8221666099976,OUT027
FDP23,572.2150054017744,OUT019
FDX12,3888.312666686324,OUT013
FDN40,2485.386058355681,OUT018
FDV48,1299.4726665694427,OUT035
NCY54,2848.9555808501887,OUT013
FDL16,131.50285831536618,OUT010
FDR45,3715.834095058666,OUT018
FDJ52,2552.3026377943834,OUT046
DRG01,1294.1715238278134,OUT017
FDP52,3818.1816252725575,OUT013
FDU58,3058.187179980987,OUT017
FDL02,1567.1913872193763,OUT045
FDG28,3916.0679902272846,OUT013
FDA19,2019.2946620539658,OUT035
FDW46,1401.4772424292196,OUT027
NCD43,1567.1913872193763,OUT049
DRG39,825.5071175161268,OUT013
NCF55,667.6087270162657,OUT049
FDJ07,1937.2146767596882,OUT046
FDE08,2479.720231720968,OUT046
FDP56,131.50285831536618,OUT019
FDT45,862.3781378812142,OUT045
FDF17,3059.8038281880745,OUT018
FDX44,1471.9865016252058,OUT046
FDM28,4840.33677104081,OUT027
FDI36,3062.706527369466,OUT049
FDS07,1928.935201816239,OUT045
FDD36,1934.7672783173534,OUT045
FDW11,1067.8279185617948,OUT046
FDN40,2489.937131095645,OUT049
NCQ18,1535.4105676789723,OUT049
NCQ54,2662.8502506791765,OUT017
NCS42,1510.712237247718,OUT045
DRH39,154.34359668111674,OUT010
FDC09,2848.334344211438,OUT027
FDT08,369.0804257387198,OUT010
FDC08,3781.007597248602,OUT035
FDT20,660.7515813451153,OUT017
FDS35,1058.9347027273775,OUT035
FDX58,3052.974548894472,OUT018
FDW58,1567.1913872193763,OUT046
DRD27,1542.7826528175588,OUT046
FDH32,233.91202273116195,OUT019
FDS26,4064.363233959674,OUT035
FDQ31,1471.5535382921319,OUT046
FDP11,3506.266306591337,OUT018
FDD58,1545.4877108782741,OUT017
FDM33,3658.8451117940335,OUT045
FDZ16,3062.706527369466,OUT049
NCS29,576.2366081463675,OUT010
NCM18,133.85960656876358,OUT019
FDP11,3678.7632268239568,OUT049
NCC42,2042.009148372961,OUT017
DRM23,2848.9555808501887,OUT046
NCN55,5841.69769612864,OUT027
FDK46,4061.5358321357144,OUT013
FDR01,3101.106399292519,OUT046
NCA05,2479.720231720968,OUT045
NCP43,2859.1399632149923,OUT017
FDR12,389.92885731674113,OUT010
FDQ01,4013.5642951936607,OUT013
FDM13,2033.0671355704753,OUT046
FDQ19,3906.961098135632,OUT017
FDK56,490.0691846059599,OUT019
NCX06,464.0106485041058,OUT010
FDO56,2930.9163743451154,OUT027
FDU45,1829.351986730893,OUT045
FDI16,131.50285831536618,OUT019
FDL32,1919.369786473976,OUT046
FDA07,2019.2946620539658,OUT046
FDA14,2469.664265690032,OUT045
FDV46,2992.740173378171,OUT027
NCO07,3602.60144274,OUT035
NCP41,1567.1913872193763,OUT046
FDY60,2044.707363632945,OUT018
FDN38,3993.8625783072875,OUT017
FDO15,1190.657422908186,OUT046
FDT60,2019.2946620539658,OUT013
FDA55,3781.35322135944,OUT035
FDE02,229.30441993716383,OUT010
DRJ39,3740.0627570177917,OUT049
FDV34,1116.645267193993,OUT035
FDS20,5170.764241512453,OUT027
FDF02,2849.2585018078926,OUT027
FDW40,2111.5067616115202,OUT017
NCB43,3058.187179980987,OUT046
FDR58,1501.4250683131,OUT017
DRJ59,665.8224100913811,OUT035
NCD30,1542.7826528175588,OUT017
FDE14,1535.4105676789723,OUT017
FDC28,1571.9206917469005,OUT018
FDU16,1412.9507936285709,OUT018
NCD19,899.1215499902864,OUT035
FDU21,668.4016524037304,OUT046
FDV59,5841.69769612864,OUT027
FDU03,3055.8772480758635,OUT045
FDC33,562.7353872351059,OUT010
NCR42,665.8224100913811,OUT035
DRH59,1137.547191785447,OUT035
NCM31,2044.707363632945,OUT035
FDS50,3771.2229805065463,OUT035
FDP39,854.3730172171558,OUT046
FDQ55,1932.02040639306,OUT013
FDV36,280.4012864120956,OUT019
FDI05,1982.8194186914022,OUT027
FDS45,2874.296487743794,OUT027
FDA39,665.8224100913811,OUT045
FDC37,251.54498263037084,OUT010
FDJ60,4272.551588829288,OUT027
DRQ35,2019.2946620539658,OUT046
NCJ06,2005.379039961096,OUT046
NCY42,2462.6298668767686,OUT018
DRM37,3062.706527369466,OUT049
FDR14,773.0302743106465,OUT045
FDE51,681.6653826846118,OUT049
FDT33,2664.6869125863054,OUT017
FDR08,1829.351986730893,OUT013
FDE36,386.0297971147208,OUT010
FDL22,223.98188098861283,OUT019
FDR44,2033.0671355704753,OUT013
FDI56,212.46371765513996,OUT019
FDE47,277.5346760963876,OUT010
FDV27,208.3459476230472,OUT010
FDV10,669.4352006416796,OUT049
FDC40,1294.1715238278134,OUT045
NCX41,3602.081241835383,OUT013
NCQ38,2848.334344211438,OUT027
FDV12,2849.2585018078926,OUT027
FDE52,1471.2934128119666,OUT017
FDG20,4501.904729739623,OUT027
FDV16,969.5552584196907,OUT027
FDI32,1924.3078821553534,OUT017
FDJ32,1017.6946805847167,OUT049
FDN39,2753.4760407171602,OUT018
FDY34,2675.167908745389,OUT017
FDC14,666.7142108808767,OUT035
FDA55,3775.0285544757267,OUT017
FDZ50,457.5448284127846,OUT010
DRG13,2568.169250152012,OUT049
FDP01,2487.4499136327563,OUT013
NCG54,2848.9555808501887,OUT017
FDM13,2033.0671355704753,OUT045
NCO18,4785.611471882339,OUT027
NCW41,2496.724320830672,OUT013
FDM52,4028.050716860715,OUT027
NCF55,665.8224100913811,OUT035
FDT09,2033.0671355704753,OUT046
NCM19,1665.3835469799187,OUT035
FDW12,2469.664265690032,OUT018
FDP15,572.4544621829697,OUT019
FDK36,745.1077765369271,OUT045
FDZ25,2848.9555808501887,OUT035
NCW06,3062.706527369466,OUT049
FDW60,2888.6008214314097,OUT046
DRC49,2469.664265690032,OUT013
NCT17,3058.187179980987,OUT035
NCN06,2568.169250152012,OUT018
FDC45,2829.825172285519,OUT013
DRJ47,413.8609955730463,OUT019
NCF06,4071.8690898149907,OUT045
FDE21,272.28622238937055,OUT010
DRG27,710.0270536071189,OUT013
FDW40,2044.707363632945,OUT049
NCO53,3058.187179980987,OUT046
FDE23,684.737189924869,OUT049
FDQ16,1576.6153016571989,OUT046
FDS26,4064.363233959674,OUT045
FDZ13,131.50285831536618,OUT010
FDS14,2496.724320830672,OUT049
FDC10,1969.2307829917972,OUT045
FDY16,3058.187179980987,OUT049
FDJ20,2019.2946620539658,OUT035
FDV43,667.6488837167949,OUT035
FDZ32,2848.334344211438,OUT027
FDR23,2848.9555808501887,OUT046
FDN24,862.3781378812142,OUT035
FDE34,5157.614549910211,OUT027
FDU31,3644.6459976877163,OUT013
FDW33,1571.9206917469005,OUT018
FDU26,1932.02040639306,OUT046
FDE20,4272.551588829288,OUT027
NCW05,1567.1913872193763,OUT035
FDB22,2484.031163982065,OUT018
FDO56,1932.02040639306,OUT046
FDA19,2988.454331476776,OUT027
DRI39,926.0643764139254,OUT045
FDH52,1007.6890754336217,OUT018
FDZ50,3055.8772480758635,OUT035
NCN42,2471.7542411289473,OUT035
FDB53,2477.083879366873,OUT013
DRG11,1579.0632355285259,OUT017
DRK11,4037.35212183178,OUT027
FDQ60,2019.2946620539658,OUT017
FDT36,660.7515813451153,OUT017
DRG25,3055.2844807995953,OUT018
DRJ23,3058.187179980987,OUT046
FDG05,2547.0823804565075,OUT035
NCK06,2016.4058878554322,OUT018
FDU52,2489.937131095645,OUT017
FDW07,1481.1465960111234,OUT018
NCM17,682.9508729999844,OUT045
FDA22,2725.869530937971,OUT045
NCA41,3059.8038281880745,OUT018
FDF38,666.7142108808767,OUT035
FDH52,1071.6819857348062,OUT046
FDY58,573.5879842928538,OUT019
FDZ16,3062.706527369466,OUT045
NCM18,1039.2854208691756,OUT017
FDA22,2672.2652095639974,OUT018
NCJ43,2848.9555808501887,OUT035
FDI34,5841.69769612864,OUT027
FDG56,1081.2939483960886,OUT046
FDS34,1928.935201816239,OUT046
DRC01,746.4553535249117,OUT035
FDQ04,665.8224100913811,OUT035
FDK04,902.5623386143889,OUT035
FDT51,1646.1629613541365,OUT049
FDV26,3062.706527369466,OUT017
FDS04,2042.009148372961,OUT049
FDW43,3605.3809597373042,OUT018
FDQ28,370.69624182878454,OUT010
NCK06,2016.4058878554322,OUT017
FDS23,2030.7835044305702,OUT018
FDZ36,493.33275066704897,OUT019
FDE56,1061.2450777695724,OUT018
FDW10,4501.904729739623,OUT027
NCN14,3058.187179980987,OUT045
NCQ18,1535.4105676789723,OUT045
FDW08,1569.6327616513547,OUT017
FDU43,3862.3221875003824,OUT035
FDR33,251.54498263037084,OUT010
FDM24,367.5468999726347,OUT010
NCZ05,1567.1913872193763,OUT046
NCV41,1807.092573140092,OUT035
FDV11,2846.0528816687975,OUT018
NCY05,665.8224100913811,OUT035
FDV44,3055.2844807995953,OUT018
FDW32,1398.635438877821,OUT049
NCU18,3102.603772425421,OUT027
NCC43,4006.3867333440157,OUT035
FDW19,1665.3835469799187,OUT013
FDN31,3059.9474163180694,OUT035
FDI48,747.9050751124618,OUT045
FDS24,1497.8474334520042,OUT017
FDF46,1928.935201816239,OUT049
DRG23,2484.031163982065,OUT017
FDG14,2482.041820327338,OUT018
NCY30,2963.7128935008072,OUT049
FDO28,2019.2946620539658,OUT018
DRD24,2044.707363632945,OUT035
FDI33,1497.8474334520042,OUT049
FDN32,3058.187179980987,OUT046
FDR16,3615.872447037845,OUT045
FDF26,2487.4499136327563,OUT046
NCN29,740.0369477906613,OUT018
FDE20,2725.869530937971,OUT045
FDA46,3062.706527369466,OUT046
FDU28,3058.187179980987,OUT045
FDQ48,1545.4877108782741,OUT045
FDV36,2019.2946620539658,OUT013
FDR14,852.2819404868799,OUT018
FDP23,3643.6105725738757,OUT017
FDP56,792.1759035913237,OUT013
FDK48,154.80572746395083,OUT010
FDR48,2485.386058355681,OUT046
NCY29,928.3095928907851,OUT049
FDM22,864.9797194417856,OUT018
DRJ01,2561.133707827727,OUT013
FDZ43,3914.2922962756184,OUT045
FDV03,2489.937131095645,OUT035
FDX11,5000.139849087722,OUT027
NCA41,5731.747618466525,OUT027
FDE38,2675.167908745389,OUT017
FDI27,732.4725097183967,OUT018
FDN32,3055.8772480758635,OUT013
NCN43,2016.4058878554322,OUT017
FDB47,5841.69769612864,OUT027
FDV03,2489.937131095645,OUT017
NCN30,1535.4105676789723,OUT045
NCV54,274.6452347902866,OUT010
FDV07,1607.0812109472272,OUT013
FDP07,3076.630109590075,OUT049
FDK48,1107.287469673466,OUT018
FDM15,368.03762937275815,OUT019
FDY19,2930.9163743451154,OUT027
FDK46,4082.7242736944227,OUT046
FDY11,1061.359139400572,OUT045
FDH09,789.4359434489164,OUT046
FDO08,4259.9395248003375,OUT027
FDU14,4005.819782178278,OUT013
FDD22,2921.846959300841,OUT027
FDM27,2527.4900012966386,OUT017
FDL02,2852.963409139544,OUT027
NCA17,2471.7542411289473,OUT035
FDE38,384.91128350381456,OUT019
NCG07,3058.187179980987,OUT049
DRC27,3898.17131437739,OUT013
FDA27,4025.535867993516,OUT035
FDW40,2044.707363632945,OUT045
DRI11,1928.935201816239,OUT013
FDN50,1531.2714836652565,OUT046
FDR12,2846.5436429361534,OUT046
FDT34,2849.2585018078926,OUT027
FDW11,1030.2503822791064,OUT035
NCO30,5164.449446895799,OUT027
FDZ34,3062.706527369466,OUT017
FDU45,1894.7978852216982,OUT017
NCD42,665.8224100913811,OUT035
FDX25,3021.7718920873776,OUT045
NCR29,933.8977151140671,OUT046
FDX43,388.74630724445365,OUT019
FDB04,194.1281471359758,OUT010
FDR49,1033.8590437360617,OUT027
FDS39,2044.707363632945,OUT018
FDW58,1567.1913872193763,OUT045
FDG22,131.50285831536618,OUT019
FDG31,1047.4762931511257,OUT017
NCV53,5841.69769612864,OUT027
DRJ37,2479.720231720968,OUT035
FDV07,1646.1629613541365,OUT035
FDW52,2598.8659907956458,OUT018
FDT15,3058.187179980987,OUT045
FDD02,1966.304024772227,OUT018
FDM16,1096.5705957714897,OUT035
NCE55,2848.9555808501887,OUT046
FDB57,3565.620753266284,OUT018
FDQ04,710.961726443037,OUT013
FDQ47,131.50285831536618,OUT019
FDY14,573.4113775673113,OUT019
DRK37,3058.187179980987,OUT017
FDO25,3610.914056299047,OUT017
FDL57,4068.27437512333,OUT046
NCK29,2019.2946620539658,OUT018
FDK46,5841.69769612864,OUT027
NCB43,490.94748590708025,OUT010
DRE01,5841.69769612864,OUT027
FDC46,3055.2844807995953,OUT018
FDQ23,1567.1913872193763,OUT045
FDX38,746.8940934618117,OUT049
FDG60,3668.7119403292045,OUT018
FDW55,3916.1200683217044,OUT017
FDP39,789.3786050157892,OUT013
FDB20,1319.6051687281433,OUT018
FDV21,2019.2946620539658,OUT017
FDZ02,1539.8432497869587,OUT013
FDP19,2988.454331476776,OUT027
FDA38,3898.6871660508914,OUT035
FDH22,2019.2946620539658,OUT045
DRM11,4075.4389016131395,OUT045
FDO12,5746.935623112825,OUT027
FDT14,2005.379039961096,OUT049
FDW34,573.6208683840456,OUT010
FDG04,5182.774799362595,OUT027
FDW59,1454.7204587966044,OUT018
FDR33,1579.0632355285259,OUT018
FDP32,2019.2946620539658,OUT013
FDL13,5841.69769612864,OUT027
FDD22,1919.369786473976,OUT013
FDV40,1404.5512180064686,OUT027
NCD55,669.293453193226,OUT046
FDQ20,131.50285831536618,OUT010
FDD28,904.0930524196557,OUT045
FDC39,3615.458188655156,OUT045
NCR17,1932.02040639306,OUT049
DRO35,1932.02040639306,OUT018
FDF40,3983.679752282357,OUT049
FDR31,2462.6298668767686,OUT018
NCQ41,3062.706527369466,OUT017
FDP38,746.8940934618117,OUT046
NCU54,5841.69769612864,OUT027
FDG22,660.7515813451153,OUT018
DRK59,3817.6880482795505,OUT013
FDC37,1569.6327616513547,OUT046
NCO42,2469.664265690032,OUT013
NCT42,2479.720231720968,OUT017
FDX27,1529.3535666097291,OUT035
FDV40,1134.6348308404945,OUT018
FDT45,1224.1349717389555,OUT027
FDS47,201.03856028597065,OUT019
FDR45,3896.0554423836898,OUT035
FDB03,3875.8923029065772,OUT045
FDO49,817.8227673828698,OUT035
FDU60,4272.551588829288,OUT027
FDB26,775.6929135796549,OUT018
FDB46,3610.914056299047,OUT017
FDQ37,509.93969370057914,OUT019
FDN03,3996.7004755163007,OUT017
NCX30,4009.6335335790286,OUT045
FDK32,369.5264341038515,OUT019
DRM47,3059.9474163180694,OUT013
NCO02,1129.4158551236405,OUT046
FDP04,1215.1593681336417,OUT013
NCO43,1552.8231274519626,OUT049
FDD59,1463.7653059911615,OUT013
FDQ10,2848.9555808501887,OUT017
FDW45,2471.7542411289473,OUT035
NCK30,4013.134952723103,OUT049
FDU31,3433.078800000913,OUT018
NCQ17,369.93444442708386,OUT019
FDN01,2848.9555808501887,OUT017
FDZ19,2848.9555808501887,OUT049
DRG37,2489.937131095645,OUT017
FDE32,665.8224100913811,OUT045
FDO34,2707.8868316493777,OUT049
FDM04,134.04857844701328,OUT019
FDZ25,2825.638573060039,OUT049
